"month","date","label","q_5y_gt4","q_10y_gt4","q_5y5y_gt4","q_data_5y_gt4","q_data_10y_gt4","q_data_5y5y_gt4","q_real_5y_gt4","q_real_10y_gt4","q_real_5y5y_gt4","q_data_real_5y_gt4","q_data_real_10y_gt4","q_data_real_5y5y_gt4","p_5y_gt4","p_10y_gt4","p_5y5y_gt4","q_5y_lt0","q_10y_lt0","q_5y5y_lt0","q_data_5y_lt0","q_data_10y_lt0","q_data_5y5y_lt0","q_real_5y_lt0","q_real_10y_lt0","q_real_5y5y_lt0","q_data_real_5y_lt0","q_data_real_10y_lt0","q_data_real_5y5y_lt0","p_5y_lt0","p_10y_lt0","p_5y5y_lt0","psi","ez_converged","ez_iter","ez_err","model"
17,2012-05-01,"2012-05",0.116403952027362,0.183408626439758,0.364742949986152,0.131679354555869,0.164614552301414,0.376637063942347,0.120460855454115,0.190611847825616,0.375669769277793,0.152430328756372,0.218955411292548,0.376637063942347,0.0467586656572697,0.0587198922572672,0.161714423637766,0.156691987541333,0.0569425225811175,0.0977917039960786,0.0570142017855568,0.0625694421858776,0.272141717922016,0.147829057300338,0.0508747625009604,0.0904691836159444,0.0486783664263685,0.0432625390445464,0.272141717922016,0.158541259028608,0.0621337534003696,0.119080583274262,1.5,TRUE,1568,9.97024685034376e-11,"baseline_6p_5y5y"
18,2012-06-01,"2012-06",0.0733301829440604,0.133570586363263,0.338865126189743,0.0867524143124605,0.124292646307582,0.351958837442837,0.074518472636053,0.137669925920888,0.347687193453247,0.10338491898584,0.172140096505637,0.351958837442837,0.00852385107641298,0.0175315464467475,0.0683825580438934,0.148016816410407,0.168422729153754,0.267489879357325,0.106823255559567,0.100271451686638,0.300210085296355,0.142387880319554,0.156546946955015,0.253542201258246,0.0939213641242584,0.073237693278893,0.300210085296355,0.111057296740364,0.260772110371097,0.426693109499491,1.5,TRUE,490,9.66655852585596e-11,"baseline_6p_5y5y"
19,2012-07-01,"2012-07",0.0885325910636319,0.153738977564071,0.355903295369088,0.0947845521888745,0.14734040371092,0.366965099433902,0.0899931438383668,0.157195853548343,0.363742776928976,0.111194246801447,0.195272727857797,0.366965099433902,0.00980846332768416,0.0201870134209598,0.0693688966769155,0.134150735676024,0.140909940955632,0.234495956710541,0.0949143303799853,0.0949000314916785,0.288688458400569,0.129078301080983,0.130542517876949,0.222031132327842,0.0833260032240562,0.0697876116063391,0.288688458400569,0.094426344253726,0.198281489083828,0.345633243828547,1.5,TRUE,493,9.9168798173288e-11,"baseline_6p_5y5y"
20,2012-08-01,"2012-08",0.100787098826004,0.160840875643177,0.346861978798459,0.117188894265503,0.140480112345504,0.362978555949127,0.104354094801037,0.167198580756417,0.357292321857265,0.137498532887915,0.19266070861706,0.362978555949127,0.0399675154728279,0.0499869919806019,0.151506831396474,0.177511449017377,0.0676124565336797,0.109305213456861,0.0707845555994077,0.0700045235407704,0.282609680258714,0.167959325201976,0.0608035480412844,0.101512586251941,0.0616238157668647,0.0493462752522083,0.282609680258714,0.178758316470547,0.0736744155397814,0.131697114273384,1.5,TRUE,1553,9.90800774758327e-11,"baseline_6p_5y5y"
21,2012-09-01,"2012-09",0.113419878571624,0.184257538760734,0.365868383475249,0.12651765285758,0.167538037713377,0.376428668449226,0.11725946321319,0.191171435383992,0.376564242172071,0.147012855553111,0.221853495104799,0.376428668449226,0.0409242780410785,0.0527618125567344,0.147067999616702,0.162309839313922,0.0618592565974443,0.103747522435135,0.0551848625068624,0.0671031165643943,0.275480080136,0.153393115367895,0.0554353734341533,0.0961402967502251,0.0473054854144884,0.0470122595056606,0.275480080136,0.165363356804045,0.0691335511166686,0.129391873647213,1.5,TRUE,1565,9.96500659766753e-11,"baseline_6p_5y5y"
22,2012-10-01,"2012-10",0.119555174672628,0.198710733379627,0.365304887743547,0.13089721649505,0.183012029872382,0.3800291096498,0.12335352841794,0.205615424666009,0.376000315067324,0.150692935215,0.237665816785607,0.3800291096498,0.0374082966629103,0.0497684703606662,0.128337052617008,0.172747295592779,0.0832491088961583,0.130234275429439,0.0565951190186039,0.0763548374195265,0.280624839063097,0.163999520135726,0.0753965059015161,0.121203051107355,0.0485715994699949,0.0538320348971779,0.280624839063097,0.178890318943031,0.0964851346191796,0.167319882682839,1.5,TRUE,1505,9.90292292613049e-11,"baseline_6p_5y5y"
23,2012-11-01,"2012-11",0.106624731939145,0.174933996988684,0.345701509539989,0.119609809639254,0.156985165515091,0.362327219201428,0.110160170877692,0.181384428114877,0.356024859563466,0.137757823866454,0.209244291042297,0.362327219201428,0.0375621591779982,0.0484100780401451,0.134903293833436,0.170598553477233,0.0725467697631969,0.117892461390552,0.0553064239560882,0.0700905866694377,0.285320115973127,0.161660473145481,0.0653794159694875,0.109566165274566,0.0476559778699655,0.0498908573573041,0.285320115973127,0.172653584335013,0.0799501191700187,0.144200687674608,1.5,TRUE,1577,9.98322535750162e-11,"baseline_6p_5y5y"
24,2012-12-01,"2012-12",0.0986633895416493,0.165198742323362,0.346585332911418,0.110178594549519,0.14880240430324,0.359636190633288,0.101943533562443,0.171278102236954,0.356616052998231,0.128156202193681,0.197689482796856,0.359636190633288,0.034423087798927,0.0445659658422345,0.134686943977493,0.166403305121939,0.0622987118027979,0.104358765057705,0.0523440044344061,0.0685734171652235,0.281832440757848,0.157428450632391,0.0558499081358723,0.0967887715570097,0.0452483419570662,0.0492599295817818,0.281832440757848,0.167314621213899,0.0681752428987677,0.127408986527855,1.5,TRUE,1576,9.99144100788385e-11,"baseline_6p_5y5y"
25,2013-01-01,"2013-01",0.100405781733805,0.178042079657364,0.320935337893304,0.1126816617947,0.154743588825564,0.365606383601899,0.105286930637597,0.187361147547776,0.334231135454643,0.130993025189281,0.204251441113025,0.365606383601899,0.0310563259144164,0.0459483367684174,0.121353115447185,0.166192398537684,0.097029751029861,0.132056396406618,0.0458041104604017,0.0635207948724228,0.274710754028416,0.157432190548439,0.0886471466886774,0.122391608422777,0.0395140932528854,0.0453095443840291,0.274710754028416,0.177594340684069,0.114189553005192,0.166142961834418,1.5,TRUE,1847,9.98370275340221e-11,"baseline_6p_5y5y"
26,2013-02-01,"2013-02",0.0852961593667551,0.170571109333607,0.340848927106349,0.0994485740567665,0.150100419901599,0.369613952506607,0.0894710882492788,0.179143010827323,0.353081085579544,0.115339863754457,0.196028511981899,0.369613952506607,0.0249221386452224,0.0440477958395531,0.136277376392327,0.158456217883548,0.0649989530152364,0.0950062737338945,0.0393549561303241,0.0527383160844587,0.257846335351243,0.150142600931551,0.0589013809631093,0.0880306223035676,0.0339499741167385,0.0376295921276579,0.257846335351243,0.165481099518156,0.0750270169307681,0.118881923845159,1.5,TRUE,1633,9.97766314014825e-11,"baseline_6p_5y5y"
27,2013-03-01,"2013-03",0.0813515840845213,0.163432943365153,0.3411241830003,0.096126801562495,0.143333788885412,0.366274590309222,0.0854311246032701,0.171812887166965,0.353201754242729,0.111866352348977,0.187129076332125,0.366274590309222,0.0240398591084748,0.0427363962803114,0.140226798814793,0.169659506224444,0.0653110678585251,0.0939254265054647,0.0486679151051468,0.0553994727027986,0.260385005264171,0.160880957823599,0.0591466620899311,0.0870928390531108,0.0419774158619134,0.0398568093993022,0.260385005264171,0.176334928160935,0.0746781200677944,0.116662894857886,1.5,TRUE,1639,9.95612481347052e-11,"baseline_6p_5y5y"
28,2013-04-01,"2013-04",0.0783553028605261,0.161618940252854,0.342149061390111,0.0929171141321327,0.141973984817912,0.366017591666696,0.0822738015341368,0.169811044529207,0.353974611362388,0.108089801127415,0.184960999568098,0.366017591666696,0.0226662226035378,0.0417229286490022,0.139839953058381,0.165725373118035,0.0611229634458776,0.089857113292575,0.0461938952205123,0.0538959198517257,0.257859494509614,0.157186548717899,0.0553224976499165,0.0833740046065893,0.039894783761216,0.0388524264705801,0.257859494509614,0.171562826419241,0.0697949118686761,0.111631370023705,1.5,TRUE,1577,9.9327879254929e-11,"baseline_6p_5y5y"
29,2013-05-01,"2013-05",0.0669897611622891,0.144041276458023,0.350992491156614,0.080700533685553,0.127501572258764,0.363122368838812,0.0706057791848767,0.151652704523686,0.362156170620677,0.0939469540132807,0.167578358011059,0.363122368838812,0.0195532732113753,0.0370186381273082,0.150355893774999,0.175950623681305,0.0489430232689272,0.0730473413079081,0.059556891328234,0.0560288159315464,0.256014981399585,0.166918497821313,0.0440201705018358,0.067845337667017,0.052081054146573,0.0407398479444811,0.256014981399585,0.180777517904107,0.0550019611609145,0.090222830972537,1.5,TRUE,1562,9.91140503003862e-11,"baseline_6p_5y5y"
30,2013-06-01,"2013-06",0.0616524498700533,0.12953466379431,0.351641544037231,0.0706495072054573,0.115712627898119,0.359522401780091,0.066395689814389,0.138117856626206,0.363444966433631,0.0819158541419251,0.150733182737578,0.359522401780091,0.0229507108659408,0.0372948804222226,0.1926925929781,0.136459436915418,0.0315656865125511,0.0433515533971602,0.0414912544317328,0.04835840418979,0.241092183237197,0.126225969180954,0.0272462862036316,0.0392883047007987,0.0362595815653397,0.0347093754490269,0.241092183237197,0.134763273085649,0.0312085116490537,0.0483663333123516,1.5,TRUE,2273,9.9251051821625e-11,"baseline_6p_5y5y"
31,2013-07-01,"2013-07",0.0403489283198872,0.103348020104242,0.329632899477061,0.0530202727800833,0.0884303340783827,0.342076252152612,0.0435587521784045,0.109757749819744,0.339318282869598,0.0625220955378474,0.116978348384122,0.342076252152612,0.0140030524901861,0.028119960820345,0.191270406320894,0.100300024010236,0.0143423656245603,0.0271351518319646,0.0403990696261646,0.0432311548775074,0.231195075050684,0.0927067573438366,0.0122277224920073,0.0245933472430665,0.034750196696733,0.0306936339339399,0.231195075050684,0.0960393377936999,0.0132605694482523,0.028670468723657,1.5,TRUE,2548,9.92783633080307e-11,"baseline_6p_5y5y"
32,2013-08-01,"2013-08",0.0425649537065996,0.106934448894358,0.330495193517026,0.0541598608815473,0.0914081779979831,0.341801838443001,0.0459738767434667,0.113651630867008,0.3404241321203,0.0636401269985538,0.119295874665676,0.341801838443001,0.0146155486186629,0.0287760928972545,0.18956268411061,0.104080347732473,0.0162841878843129,0.0291851725874431,0.0392642460590114,0.037147634633693,0.226442068691463,0.0961383823251779,0.0139022714742591,0.0264485580522423,0.0338242241895489,0.0268818902714252,0.226442068691463,0.0999444398606411,0.015150632206643,0.0309973907370902,1.5,TRUE,2521,9.95385995850029e-11,"baseline_6p_5y5y"
33,2013-09-01,"2013-09",0.0490333805705197,0.11527934644939,0.288100804496593,0.0487682203080495,0.0969413108811764,0.346996990584542,0.0507245133908877,0.122512617089148,0.298337337633023,0.0574311352297481,0.125910381786718,0.346996990584542,0.029211892184025,0.0392337388822115,0.160439254658513,0.0483324840988313,0.0848203558426432,0.155846964663601,0.0358024711121552,0.0371293852112264,0.223805042232517,0.0476956596846295,0.0835729904482261,0.153203479538953,0.0307926270430519,0.0269640452863031,0.223805042232517,0.0653444368180698,0.118323834172434,0.210249473998583,1.5,TRUE,2501,9.94639925977481e-11,"baseline_6p_5y5y"
34,2013-10-01,"2013-10",0.0312305598750853,0.0965794284548088,0.321978874682621,0.0429356390860453,0.0791074987121413,0.335196916275376,0.0329413330371357,0.0994157756296184,0.325076141333521,0.0506978088430915,0.104453091335292,0.335196916275376,0.000686356624968093,0.00254051007823454,0.0588336987243326,0.0432171045919028,0.00216442429560379,0.00799973487662455,0.0313048511123924,0.0315733860997243,0.211925299050076,0.0425894459982496,0.00215096336464566,0.0078301761616929,0.0270935176805407,0.0227700157543846,0.211925299050076,0.0429059488767658,0.00342363051750231,0.0111589506859762,1.5,TRUE,1336,9.88936710299981e-11,"baseline_6p_5y5y"
35,2013-11-01,"2013-11",0.0201400987897244,0.0944734827731331,0.284651671396215,0.037419701726384,0.0734902110023187,0.334683532241189,0.0214735596721707,0.101077954069248,0.296894080605232,0.0446470966433376,0.098035975081203,0.334683532241189,0.00642186380069469,0.0265116421364036,0.134839092559593,0.0990424953519786,0.078376108130841,0.08120251961417,0.0389108408861098,0.0344353788215317,0.212768074438846,0.0960075620811764,0.0749069894679983,0.0772979709909316,0.0338951315574579,0.0250236237506003,0.212768074438846,0.129866728625417,0.112817064204908,0.122012895937611,1.5,TRUE,1581,9.99329508033497e-11,"baseline_6p_5y5y"
36,2013-12-01,"2013-12",0.0312550052755148,0.0830383417742124,0.308442292746085,0.0379822810861788,0.0677545420063309,0.326895469320517,0.0327925291330095,0.086236022214847,0.314884892261802,0.045344400527744,0.0904603425007869,0.326895469320517,0.00280403252783882,0.00892982353076389,0.133323362196657,0.00213697392441886,3.50888403940765e-05,0.000485249294375618,0.0424265922669559,0.0354589588212689,0.216260719908569,0.00203205448055045,3.22346306911593e-05,0.000452064047082722,0.0370949932194231,0.0259668716934635,0.216260719908569,0.00230539361852086,5.99232345560733e-05,0.000665406904488907,1.5,TRUE,1194,9.94612725513377e-11,"baseline_6p_5y5y"
37,2014-01-01,"2014-01",0.0275561595603993,0.0897702434343567,0.295566811427498,0.0400694969766527,0.0709135660162864,0.331419799450902,0.0294376338260929,0.0965859995532631,0.308601600792222,0.0475536966113916,0.094191404753083,0.331419799450902,0.0100736938989495,0.028770445278464,0.156419610906972,0.0262796939632153,0.0034639307973388,0.011498070707687,0.0334254121168406,0.0337167553816582,0.211568783910251,0.0251906012427144,0.00320641399096085,0.0107384015189358,0.0293635900830953,0.0245525447061334,0.211568783910251,0.0316792840174055,0.00496302380066179,0.0168819093576242,1.5,TRUE,1573,9.89599513445683e-11,"baseline_6p_5y5y"
38,2014-02-01,"2014-02",0.0199146757004536,0.0824069343137471,0.291228216579885,0.0329323935428543,0.0642950257732804,0.323832608427548,0.0212597915874396,0.0884168576499507,0.303496534590252,0.0394207902754164,0.0860212095768211,0.323832608427548,0.00726421671833555,0.0267351232895224,0.154187018005684,0.0176826915706622,0.00159605419318136,0.00739734363092188,0.0396333050988231,0.0352986449030027,0.213294851754092,0.0169481752921484,0.00147821773518451,0.00691963973914398,0.0348362412697853,0.0259970656198878,0.213294851754092,0.021271526870856,0.00229789167122901,0.0108606990428726,1.5,TRUE,1573,9.93488624700944e-11,"baseline_6p_5y5y"
39,2014-03-01,"2014-03",0.0114081787724574,0.0831926659354564,0.276617175899025,0.0318170148099183,0.0630761854912819,0.322014163090479,0.0121596228257736,0.0888131335748705,0.287867420493264,0.0378279945769352,0.0839127583864379,0.322014163090479,0.00370618105854429,0.0240767963067872,0.134264601731068,0.10536385683872,0.0842953229315686,0.0840927940735755,0.042879228641705,0.0364951490774348,0.21517044473711,0.102311383542755,0.0807994699810216,0.0803127684278294,0.0377819425150594,0.0270078789640566,0.21517044473711,0.139696631869814,0.122733420021702,0.127508280227795,1.5,TRUE,1581,9.97091298415853e-11,"baseline_6p_5y5y"
40,2014-04-01,"2014-04",0.0214585384956449,0.0814755618382536,0.308348443211719,0.0339026308505062,0.0646445984704569,0.321254132087994,0.0227239623976346,0.0843640192626443,0.313127797618714,0.0400979881643389,0.0857172658541652,0.321254132087994,0.00448775150238388,0.0140202492203868,0.126092448238454,0.0788085135093265,0.00574909048457197,0.0164733395267978,0.0427602712673268,0.0361931850234095,0.217802373815432,0.0775521938403555,0.00564532241895504,0.0161412025607471,0.037750752497381,0.0268799995771462,0.217802373815432,0.0817298795207457,0.00744916653809533,0.0208615387368199,1.5,TRUE,1842,9.95941107362341e-11,"baseline_6p_5y5y"
41,2014-05-01,"2014-05",4.72333965056723e-05,0.0728698297456727,0.285099638455993,0.0198649594670058,0.0574069243831907,0.31143877908774,4.95097650385126e-05,0.075329156146099,0.291776933203324,0.0234146984886779,0.0749584905468658,0.31143877908774,1.78466555784778e-06,0.00410865275878169,0.0282832530546966,0.0826278062581212,0.077488536741454,0.0783113241697444,0.0340977197781341,0.0353777165190882,0.20898093324228,0.0808459256000927,0.0752087943306332,0.0758675648792906,0.0299825403853936,0.0265351354475401,0.20898093324228,0.392454698133741,0.497386922733415,0.530244564738544,1.5,TRUE,1522,9.90502124764703e-11,"baseline_6p_5y5y"
42,2014-06-01,"2014-06",0.000535142858862193,0.0631219831458333,0.299043049138117,0.0145496117764987,0.0526900798101765,0.307687693797538,0.000572290591853094,0.0671853540681604,0.30874240158796,0.0170316122484733,0.0683738279389346,0.307687693797538,0.00020542461279285,0.0228015348238708,0.17673426150401,0.000950790034298078,2.4040751818847e-05,0.000174733984457039,0.0232597560972435,0.0293766587476731,0.191844257643371,0.000915967181880369,2.2474881138571e-05,0.00016504411201398,0.020475861404921,0.021913536973741,0.191844257643371,0.00120021418006988,3.72312790517238e-05,0.000272974416821852,1.5,TRUE,1560,9.94974103107893e-11,"baseline_6p_5y5y"
43,2014-07-01,"2014-07",0.000165846523402253,0.070063645908023,0.273872909279936,0.0107164278431532,0.0528302980540976,0.305545621092043,0.000177136447081207,0.0747185029117737,0.283980799697195,0.0124984898948078,0.0683830503992946,0.305545621092043,5.23271582366208e-05,0.0178976800453094,0.12322040604553,0.0595736718787394,0.0607309763064263,0.0637098580180549,0.0227671308582444,0.0268890154432278,0.188359925422478,0.0583502387552755,0.0591177905507758,0.061928898779551,0.0200773948017851,0.0201501824706624,0.188359925422478,0.170504475206972,0.199945380014335,0.212965292889308,1.5,TRUE,2392,9.9713126644474e-11,"baseline_6p_5y5y"
